,title
128,"영월산업진흥원, 폐광지역 사회적경제 활성 협약"
129,"이주열 ""내년 국내경제 성장세 잠재성장률 하회…통화정책 완화기조 유지"""
130,"이주열 ""내년 국내경제 성장세 잠재성장률 하회…통화정책 완화기조 유지"""
131,[신년사] 권오봉 여수시장 “새해는 경제 활력 확산에 매진할 터”
132,"“캠코, 경제선순환 한 축 담당하는 공적자산관리전문기관으로 재도약”"
133,"경기경제과학원, 안전경영 실천 결의대회 가져"
134,"[취재파일] 홍남기 경제부총리 ""고가 주택, 가격 상승 폭 감소 확연"""
135,‘경제건설’ 선언 北김정은…내년 ‘국방력 병진’ 회귀하나
136,"장기요 농협은행 전북본부장 취임…""지역경제 활성화"""
137,[머니랩] 올 한해 뜨겁게 달궜던 2030 경제 뉴스는?
138,"유로존 경제 3년 연속 둔화 ""가장 큰 위기는 독일"" 전망"
139,12월 기업 체감경기 소폭 개선…경제 심리도 반등
140,"[기자수첩]수소경제, 절반의 성공…문제는 수용성"
141,전북경제통상진흥원 설명절 긴급경영자금 100억 지원
142,"[신년사] 문성유 캠코 사장 ""경제선순환의 한 축 담당 공공기관으로 재도약"""
143,"홍남기 ""내년 경제회복 도약의 기회 살려... 성장잠재력 확충 토대 구축"""
144,“일본형 장기침체 피하려면 적극적 재정·분배 정책 필요”…이강국 일본 리쓰메이칸대 교수가 말하는 ‘2020 한국 경제’
145,내년 온라인쇼핑 트렌트 '횰로'…1인 경제+욜로
146,"北매체, 2019년 성과로 '경제' 부각…외교는 빠져"
147,"쿠팡, 대구국가산단에 초대형 물류센터 건설…8000억 경제효과"
148,"[새해설계]권오봉 여수시장 ""경제 활력 확산에 매진할 것"""
149,말폭탄 자제한 김정은 “자립 경제·무장력 공세적 조치할 것”
150,"KISA, 전남·광주 사회적경제기업 홍보관 구축"
151,[경제블로그]경제부처 장관들 경자년 신년사 “쥐처럼 슬기롭게 경제 어려움 극복”
152,"CNN ""방탄소년단 경제 효과? 2023년까지 56조↑"""
153,"[신년사] 문성유 캠코 사장 ""경제 선순환의 한 축 공공기관으로 재도약"""
154,"시흥 배곧지구, 수도권 내 유일 경제자유구역 선정...2조원대 부가가치유발효과"
155,"‘머니게임’ 고수-이성민-심은경, 3인 3색 경제관 담은 2차 티저 공개"
156,[경제와 세상]부정적 공시자료 많이 내는 미국 기업
157,내주 1단계 무역합의 서명···미중 경제지표 일제히 호전
158,"서부발전, 신재생에너지로 지역경제 살린다"
159,"(재)한국사회적경제씨앗재단, 유기농 쌀·라면 기탁"
160,송병기 울산시 경제부시장 구속심사
161,"[신년사] 홍남기 ""경제회복과 도약 모멘텀 반드시 살릴 것"""
162,"[정동길에서]새로운 10년, 원칙과 상식이 통하는 경제"
163,‘선거개입 의혹’ 송병기 울산시 경제부시장 영장심사 출석
164,'경제 보복'으로 시작해 '최악의 한일 관계'로 마무리
165,"은성수 ""경제 흐름의 대전환 필요한 시점"""
166,"“민생경제 활력” 제주도, 전통시장서 신년 업무 시작"
167,"한국사회적경제씨앗재단, 괴산군에 후원물품 전달"
168,[신년사]캠코 문성유 사장 “경제선순환 한 축 담당하는 공적자산관리전문기관으로 재도약할 것”
169,[포인트 경제] 새해 달라지는 연금·금융·세금 제도는?
170,"[신년사] 권오봉 여수시장 ""경제 활력 확산에 매진할 터"""
171,"[신년사] 김현미 ""경제활력·혁신·포용·공정 중점 추진"""
172,"[팩트체크] 바닥 기는 경제심리… 2020 향배, '코스피·부동산' 먼저 보라"
173,"경북도·구미시·금융기관 등, 경제 활성화 위해 손잡아"
174,보령시 확 뚫린 도로망으로 새해 경제 . 관광 활성화 기대
175,"""치열한 대립""..'머니게임' 고수vs이성민vs심은경, 3人 3色 경제관 담은 2차 티저"
176,[전문]홍남기 경제부총리 겸 기획재정부 장관 신년사
177,"담양 산타축제에 21만명 찾아…""지역경제 활성화"""
178,"고양시, 일자리 풍부한 '평화경제특별시' 만든다"
179,"김현미 “주거정책, 시장경제 룰에 맡겨둬선 안돼”"
180,"보령시, 확 뚫린 도로망으로 새해 경제·관광 활성화 기대"
181,"김현미 “주거 정책, 시장경제 룰에 맡겨둬선 안 돼”"
182,"안건준 벤처기업협회장 ""벤처, 내년 경제성장의 원동력"""
183,"순천농협-베트남 경제교류단, 농업 교류 의향서 교환"
184,"[신년사]홍남기 부총리 겸 기획재정부장관…""경제의 역동성과 포용성을 높이는 데 집중"""
185,전남 지리적표시 특산품 지역경제 효자 톡톡
186,"""새해 경제 성장률 극적 반등 어렵다"""
187,"작년 '핵·경제 병진' → 지난 4월 ""오판하는 적대세력에 타격"""
188,"[신년사] 김영록 전남지사 ""지역경제 활력으로 제2의 도약"""
189,"고양시, 일자리가 풍부한 평화경제특별시 만들기 주력"
190,"고양시, 일자리가 풍부한 평화경제특별시 만들기 주력"
191,"청주 에어로폴리스 3지구, 경제자유구역 후보 지역 지정 실패"
192,"김현미 ""주거정책, 시장경제 룰 맡기면 안돼…투기수요 근절"""
193,[인천시론] 맞춤형 정책과 정치경제학
194,"순천농협, 베트남경제교류단과 교류의향서 교환"
195,[신년사]이주열 “새해 통화정책 완화기조 유지…경제전망 정확성 높여야”
196,"[신년사] 김현미 국토부 장관 ""주거정책, 시장 경제 룰에 맡기면 안 돼"""
197,경기경제과학원 ‘안전경영 실천 결의대회’ 개최
198,"허창수 회장 ""내년 경제 더 어렵다. 규제 혁신으로 돌파해야"""
199,"시흥시, 산업부 지정 경제자유구역 예비지역에 선정"
200,"中경제, 바닥 쳤나…12월 제조업·서비스 지수 '합격점'"
201,구미시·경북도·금융권 '경제활성화' 맞손
202,"홍남기, 기재부 신년사에서 “경제회복과 도약의 기회 반드시 살리겠다”"
203,정부 경제수장들 신년사 “경기 회복·혁신성장동력 확충”
204,"KISA, 사회적경제기업 생산품 구매 지원 나서"
