,title
226,"""사회적 거리두기, 안지키면 벌칙 줘야""…'당근'보다 '채찍' 강조한 이가 많다"
227,"광명시, 매주 금요일 ‘사회적기업 도시락DAY’"
228,공주시 코로나19 '사회적 거리두기' 가두 캠페인 실시
229,"박희수 후보 ""지역사회 통합돌봄 내실화 노력"""
230,"박희수 후보 ""지역사회 통합돌봄 내실화 노력"""
231,"완도 유흥주점 84개소 사회적 거리두기 동참, 5일까지 휴업"
232,트럼프 “‘사회적 거리두기’ 가이드라인 4월30일까지 연장”
233,"미래통합당, '조국 사태' 집중포화…김종인 ""공정사회 맞나"""
234,"[공식] '미스터트롯' 톱7 측 ""코로나19, 사회적 거리두기 협조 당부"""
235,"""외식 못한지 두 달 째…"" '사회적 거리두기' 이제는 지쳤다"
236,"김해시, 2개 농장 경남도 사회적농장 육성공모 선정"
237,"익산시민사회단체협의회 ""김수흥 후보 방송토론회 나오라"""
238,매일 100명 안팎 확진…“개학하더라도 사회적 거리두기 계속해야”
239,"목포시민들, 사회적 거리두기 동참 분위기 확산"
240,"‘미스터트롯 톱7’ 측, 팬들에게 ‘사회적 거리두기’ 협조 요청"
241,"'장제원 아들' 노엘, 지난해 이미 사회복무요원 판정"
242,문경 사회복지시설 23곳에 이동형 음압기 46대 설치
243,"논산시, 코로나19 차단 고강도 사회적 거리두기 점검"
244,"김종인 ""진짜 '한 번도 경험해보지 못한 나라' 돼…조국 사태, 공정사회인가"""
245,"이마트24, ‘소방공무원 가족점포’로 사회공헌 확대"
246,"질본 ""강력한 사회적 거리두기로 지역사회 전파비율 9%↓"""
247,중부재단 사회복지사 대학원 학비 3000만 원 지원
248,실내 텃밭 가꾸면 ‘사회적 거리두기’ 우울감 떨어진다
249,"SK스토아, 전라북도 등과 '사회적경제기업 제품 활성화' 업무협약"
250,"SK스토아, 전라북도 등과 '사회적경제기업 제품 활성화' 업무협약"
251,"트럼프, 사회적 거리두기 4월 말까지 연장"
252,"완도 유흥주점 84개소 사회적 거리두기 동참, 5일까지 휴업"
253,"'사회적 거리두기' 외면 일부 교회, 또 현장예배 강행"
254,"홍성군, 여성 사회 안전망 구축 시책 도입"
255,"KT, '사회적 거리두기' 일환 배달음식·VOD·온라인 강좌 등 비대면 멤버십 혜택 제공"
256,학원·PC방 뚫리는데 ‘생활방역’ 가능할까…“사회적 거리두기 완화할 시기 아냐”
257,"전남사회복지공동모금회, 전남도에 기부금품 전달"
258,"중부재단, 사회복지사 '비전장학금' 시행"
259,"광양시, 고강도 ‘사회적 거리두기’ 적극 실시"
260,"광양시, 고강도 ‘사회적 거리두기’ 적극 실시"
261,"이재정 교육감, ""지켜 드리지 못해 죄송""…사회복무요원에게 살해ㆍ협박당한 교사에게 사죄"
262,"가평군, '사회적 거리두기' 이행상황 집중 점검"
263,"공공기관, 올해 사회적금융에 4천275억원 대출·보증·투자"
